text,is_related_to_Across_protocol
"Now tracking @LiskHQ 

Lisk is a Layer 2 network built on the Optimism OP Stack, providing scalability, EVM compatibility, and interoperability. It is part of the Optimism Superchain initiative, offering cost-efficient transactions and shared liquidity across networks https://t.co/DpRHkJeVsH",0
New release of Aave V3 is deployed across all V3 markets and networks 🔥,0
"The necessity for cross-chain interoperability in DeFi is rapidly escalating.

Projects limited to only 1-2 supported networks are no longer viable, given the presence of dozens of L1 chains and over 15 L2 alternatives.

As the ecosystem expands, facilitating secure and efficient asset movement between chains will unveil new prospects.

The upcoming release of the O4DX Bridge by @OrangDx_BRC20 on Oct 9th aims to integrate these cross-chain capabilities into DeFi, paving the way for significant advancements in Web3.

With its emphasis on fast and secure transfers across chains, this innovation represents a pivotal move for the industry.",0
"Puffer finance @puffer_finance is shaping up to be the most comprehensive scaling solution on @ethereum 

They are the only AVS project that:

- Received a grant from the @ethereum foundation

- Funded by top exchanges like @BinanceLabs , @cbventures  @FTI_US and @krakenfx  

- 2nd largest restaking project by TVL (>$1.3B)

Here's everything you need to know about @puffer_finance 
👇

What is Puffer Finance? @puffer_finance 's 3 Core components are

🔹Puffer LRT -> Anti slashing $ETH restaking token powered by @eigenlayer 

🔹Puffer UniFi stack -> The first atomically composed rollup enabling Interoperability between Layer 2 chains and between L1 and L2 chains

🔹The first ever preconfirmation AVS -> delivers close to instant transaction finality on both L1 and L2

Puffer's vision is to solve liquidity fragmentation and UX issues across the @ethereum ecosystem while reviving the $ETH narrative. 

With @puffer_finance 's UniFi AVS as the platform for serving based app-chain solutions with puffer's unique interoperability funtions.

Investors in @puffer_finance include:

🔹Brevan Howard Digital
🔹Binance Labs
🔹Lightspeed ventures
🔹Coinbase Ventures
🔹Franklin Templeton
Kraken Ventures

and many more seed angels like @Rewkang and @sreeramkannan !

They've just unveiled UniFi AVS their revolutionary infrastructure built to solve mission critical problems across @ethereum :

- Pre confirmation technology allows L1 transactions to be completed with sub 0.1 second finality (without changes made to $ETH L1)

- Serious decentralized security backed by $ETH L1

- Empowers any dAPP across Ethereum's ecosystem with UniFi's atomic composability

@puffer_finance solves the issues in the @ethereum ecosystem that matter while aligning with @VitalikButerin 's vision of based rollups

Restake with @puffer_finance at https://t.co/4PmOlgXNRm

You can learn more about @puffer_finance UniFi avs at https://t.co/ocdco94xYd",0
"Hoeflation is the obfuscation of messages on a global stage, hiding away the vital truth of what it constitutes to be human through a fiat currency system and the construction of the idea of housing (a government can and always will be able to take it away from you), of rights, of values, essentially, an open conspiracy where you are Wilson in the chair, locked with wrists shackled against the cold steel while your face is forced to smile against the rats of modernity, screeching, hissing into your eyes, ears and nostrils with the putrid absurdity of it all pushed down your soul till nothing remains but a whisper of what once was, that will never return. 

It is the driving force of inflation and the derivation of value into speculative markets that leads to the gradual collapse of modern society. Technology, AI, all these beautiful new inventions of the 21st century are simply deflationary tools to cover up the collapse, cover up the hysteria brewing, and disguise it all with a veneer of silicon lips and BBL injections as an egirl tells you, “have you registered to vote yet? Your vote COUNTS. YOU count!” 

Yet, most people do not matter. Most people do not count. Such is the efficacy of the bell curve, of odds, of the roll of dice in the lottery of life, where one may be born a cretin or an aristocrat, a pauper or a prince, a royal or a ragamuffin cast to the street. 

Live with a smile, laugh with a grin, while reality scrapes you into the ground with every day passing by, the sun rising and falling, the smog of the city, the chemtrails of the countryside, the electromagnetic screams of the archons reverberating throughout your organism as you wade through the wagedom and serfdom of society. No less, this has been the state of humanity since we fell from the Garden, and found ourselves trading blood, love and youth for the feeble fruit of the ground, or the spilt blood of an animal as it is left to bleed dry before being skinned and gutted for a meal. Souls sacrificed on a conveyor belt of steel and pixelated screens, tax numbers for the long arm of legislation to terrorize and collect their penance due each annum. 

The loss of fertility in modern society is not due to the cost of living, the lack of housing, or even, the lack of familial or cultural support. It is due to a loss of meaning across the board for humanity, the distortion of desire from a silver screen once written before, the sailors fighting in the dancehall, the freakiest show of a clown world, the best selling show where one screams, is there life on Mars? One prays there might be remnants of a past great archaic human civilisation there, remaining in cryogenic suspension with the tools to return to Earth to finish what the better demons of our World Wars could not. 

There is no desire to keep life going, when life is not worth living. There is no desire to preserve culture, when intuitively one knows the culture being preserved has been bastardized, twisted, melded into an Esperanto of farces and illusions, the men chasing the great desire of more, more, MORE, the women placating themselves on cheap dopamine, the children left in an acid vault of brain rot, cottagecore skibidi alpha rizz ohio the Orgy Porgy chant of the 21st century, the carrion call to forget the past, to forget the wisdom written in blood of past wars, to ignore the warning stones of tsunamis and to plant flags upon quicksand and bottomless swamps, crying out, “This is mine! You can’t take it, I OWN it.” 

What is owned on the Earth when in a millennia, few will remember your name? The man that first blew air into a reed to entertain children at candlelight perhaps was the genius that sparked the flame of music, but what was his name? What were the features of his face, the smile he had as a tune emerged from the rudimentary instrument he fashioned likely from the forest surrounding? Vanished into history, erased by time, like tears in the wind, blown across the universe, gone forever.",0
"Now tracking @newtokenmarket on our Fees & Revenue Dashboard

https://t.co/XH4nKNeBxg is a platform that operates across multiple chains in the DeFi space, providing services as a Coin & Token index and voting platform https://t.co/3pIt2axRqs",0
"Bungee was always my go to to bridge aggregator. New protocol sounds cool, basically allows users to perform any action (swap, LP, mint etc) across chains - account abstraction through @SocketProtocol

Check if your wallet has some balls to claim here: https://t.co/DKymCc0nBg",0
"Better to be an optimist and say “how would I feel if I didn’t buy at these prices” than being scared you could be wrong.

The blessing of not having to chase price higher, the relaxation afforded from spot entries lower, the removal of overtrading in the future to play catchup.

There are simply too many technical and psychological positives to ignore buying this region across a range of markets.

Be optimistic, believe in an outcome, manage your risk if you’re wrong, experience the easiest conditions of your life and more profitability than you’ve seen in 12 months if you’re right.",0
"PVP'ing across chains is insane. Both can co-exist. Different ecosystems, different audiences. Who cares??? Fudding one or the other just makes you look insecure. Let them both win. $DMAGA https://t.co/LYn50Ua8Rx",0
"Jotting down a few notes about what I liked about each team at Monad Madness, in the order of presentations.

Feel free to reach out to me if you'd like an intro to any of these teams.

PART 1

@TowneSquarexyz is enabling Dapp Abstraction to meaningfully accelerate the onboarding process for all apps in the Monad ecosystem. Their side-by-side video showing onboarding with and without Townesquare was night and day. In addition to the laser-sharp vision, I liked the team's thoughtfulness and hustle.

@LEVR_bet is bring leveraged sports betting to life. Leveraged sports betting means that users can bet up to 5x leverage; the leverage comes from the fact that odds are monitored in realtime and positions are liquidated if the odds decline too much. Real-time risk management (and the very real-time possibility of liquidation) makes the whole proposition that much more rewarding and engrossing.

@chippedsocial created NFC-chipped press-on nails.  They are building in a massive market (1B/year) and have already captured significant mindshare (3M impressions) while building a product that is unabashedly for women in a space that rarely considers selling to women. I like that there are so many possibilities for further expansion, as the product touches decentralized identity, network creation, and biohacking, while already carving out a niche with high virality and margins.

@Hyperplex_xyz is enabling more capital-efficient and versatile AMMs, where users get better yields as the system identifies opportunities to earn yield from lending assets out to other protocols. Their presentation was crisp and compelling and they nailed the value prop for end users.

@particleink is building an alternate world using AR to create a rich set of interactions and gamified experiences between us and the inhabitants of that world. A variety of gameplay modes and rich visuals immerse the user. I liked that the gameplay is very open and there are a ton of unique angles for user acquisition and feature expansion.

@DrakeExchange is building a 1-click perpetuals DEX with a hybrid order book and AMM model to take on the CEX monopoly. The team implements new features quickly, like order expiries, margin collateral swap, a stablecoin for funding rate arbitrage, to build a feature-rich and slick interface for trading.

@AccountableData is building tools that make bilateral lending and custody safer by enabling proof-of-reserves and accurately tracking collateral and obligations. The team is utilizing the latest tech (currently, TEEs, with plans to add ZKPs) to securely monitor assets on a variety of exchanges and counterparties. I liked that the team hustles hard (36 custom adapters in place already) and has strong founder-market fit, as CEO Wojtek previously launched the credit arm of Maven 11 which issued 1B in loans during the last bull market.

@CadenceProtocol (Symphony) is building a 1-click cross-chain perpetuals aggregator. Users submit an order on one chain, which is split into suborders on different exchanges/chains and executed by solvers. Symphony gives you an AA wallet on every chain so that you have full custody of the position on each chain, while aggregation tools allow you to manage positions individually or in aggregate. I liked the team's thoughtfulness about UX.

@ammalgam is building a Decentralized Lending Exchange (DLEX), which combines an AMM with a lending protocol. In addition to optimizing yield for LPs using lending opportunities, Ammalgam offers exotic payout structures via preset recipes. I liked the team's use of math to construct useful payout primitives.

@Plato2Earn is building a gamified dining experience where eaters, restaurants, and network participants can all collectively win. Eaters get rewards for frequenting local businesses; businesses get user acquisition tools and purchasing data; and Plato diehards can stake on the success of restaurants. I liked the unique angle and the fact that Plato is going after a massive market while being able to play a great ground game focused on individual neighborhoods.

@InfPools is enabling liquidation-free leverage trading, utilizing the familiar model of UniV3-style LPing to allow LPs to sell the right to swap one asset for another at a fixed price. The model allows borrowers to secure a backstop for their levered position in return for paying a funding rate, eliminating the risk of liquidation. I liked the team's clear vision and commitment to heads-down execution over the past two years.

@rethinkablexyz (IntroLink) is helping crypto-natives to 10x their BD by creating a means to request and supply warm introductions. I liked that the team ships very rapidly, building their telegram app in a matter of weeks, and I like the potential for many different angles across BD and recruiting.

Stay tuned for part 2!",0
"$PYTH @PythNetwork currently ranks the highest on @DefiLlama in terms of total traded volume  at >$35b monthly.

They are now sitting at a mindblowing $845 billion total traded volume across all projects that use pyth as their oracle",0
"This is shaping up to be $PYTH’s most impactful quarter yet.

They’re already leading the Oracle space with the highest traded volume ($800B+) among all competitors.

Now, they’ve taken it a step further with Oracle Integrity Staking (OIS).
Here’s what you need to know about it👇

Pyth’s run over the last year has been exceptional.

The network now includes 114 data providers, delivers over 533 price feeds across 75+ blockchains, and secures $8.7B on-chain.

And that’s not all.

According to @DefiLlama, Pyth currently ranks #1 in Oracle traded volume over the past 7 days.

Now, what exactly is OIS?
To put it simply, OIS is a revolutionary mechanism designed to enhance Oracle accuracy and security.

It introduces a strong incentive for both data publishers and stakers to prioritize data integrity by directly tying staking rewards to the precision of price feeds.

Why does this matter? 🤔
In DeFi, the accuracy of oracles can make or break a protocol. $PYTH ensures top-notch reliability.

Stakers and data publishers are penalized for inaccurate data and rewarded for accuracy.

OIS creates a self-regulating ecosystem where only the most reliable price feeds survive.

Learn more about it here -
https://t.co/cUNcKSrZiP

TVS might be a vanity metric based on idle TVL. That’s why Pyth prioritizes TTV (Total Traded Volume), which directly correlates with protocol revenue.

With Pyth powering over 60% of all derivative volume, its revenue share model is set to be a major bullish catalyst for both the protocol and token.

To get started with staking $PYTH, head over to -
https://t.co/WdA6RMCnkI",0
"Isn't it a pain to bridge your assets across 1000s of chains?
 
I came across Bungee, which is launching its Liquidity Marketplace powered by @SocketProtocol.
 
Bungee's solution will eliminate the pains of bridging.
 
Not just that,
 
Bungee Balls campaign is also getting launched with multiple protocols such as Pls change Arbitrum, Kinto, Timeswap, etc.",0
"This week @ournetwork__ co-hosted our first ever Onchain Data Hackathon with @Artemis__xyz  – a one-day chart building contest bringing together data analysts, builders & investors from across the industry.

Coverage on Stablecoins, Layer 2s, Bridging & Staking in ON-277 ⬇️⬇️⬇️

https://t.co/ErEeLhlICz",0
"As part of Aave 2030 and V4, we will focus on optimizing liquidity movements across all network deployments within the Aave markets.",0
"*it's 2009*

somebody tells you there's a digital coin on the internet that lives on a ledger maintained by strangers all using different computers across the globe and claims it will hold value better than the US dollar

if you think ""yes that makes sense"" then you need therapy",0
"As an everyday user of Bungee, I'm super excited to see them push this upgrade.

Bungee's new Liquidity Marketplace will be powered by @SocketProtocol, making it much easier to move across various ecosystems.

Did you claim your Balls? 👀 https://t.co/pC29bevL8W",0
"Trade across every chain/network, all in one UX 😎",0
"Now tracking @FolksFinance xChain on @avax , @ethereum & @base 

Folks Finance xChain is a cross-chain lending platform that unifies user portfolios by allowing deposits and borrowing across multiple blockchains without wrapping or bridging assets https://t.co/Kzt9RrpInU",0
"the solana endgame

computers are just a bunch of electrical machinery (hardware) wired together

software allows you to use that hardware to accomplish useful tasks, like doing math, or sending messages across machines

however, for that software to be friendly to the user, people add abstractions on top of it (i.e., you don't want the user to read machine code or binary 010101, you want a human-understandable language)

but these abstractions add up to hurt the performance of the machine

it's like if you're a native english speaker and you know a little bit of spanish — but you're asked to give a speech in spanish

you can still communicate ideas roughly, but you'd be much more expressive in native english

it's the same idea in performance, software often gets in the way of utilizing the full capability of these machines

the end state of computer performance is software that can take use the full power of the underlying hardware

this is solana's design philosophy

if you can write the software in such a way such that the only final limiting factor is the strength of the hardware (i.e., the internet connection or RAM) — then you're done

because i) hardware gets better over time, meaning the entire system gets better since it's designed with this philosophy in mind and

ii) if the entire capacity of the system is met, people are incentivized to add more hardware to improve the system (because if capacity is met, that means there's demand, and hence you will capture economic activity by being able to meet it)

sounds pretty simple right? well, the problem is that this is insanely difficult to do

random religious zealot armchain engineers on this app will say stupid remarks like ""ah yeah, they just cranked up hardware requirements, that's all"" — but this makes no sense

(you can even confirm this yourself, there are a ton of Windows computers that have beefier specs than Apple's M-chip series, yet Apple is still more performant in most cases)

as another example, you can just take the 100 alt L1s that came before Solana which actually did just beef up hardware specs — how come they're nowhere near as performant? 

because the design philosophy is not ""turn up the hardware"" — the philosophy is: ""write software to take full advantage of the underlying hardware""

this required countless new systems like Solana's SVM, Gulfstream, Turbine, PoH, etc and it's still not done

for example: people will often troll vote transactions on solana, but have no idea why they exist. it's so that the system can scale while adding more nodes to consensus — otherwise you hit a certain point (in tendermint, it's about 100 nodes), where adding more nodes (and more security) to the system starts hurting performance

""just crank up node requirements"" doesn't work — you need ruthless engineering, which is what the Solana community consists of

this is a super ambitious and inspiring vision. being able to design a global world computer that is as performant as physical hardware and physics will allow can enable for composability, scale, and censorship resistance that we've never seen before

it is the very essence of the concept of acceleration",0
"The Crypto AI Bull Thesis

Read this as someone who was extremely skeptical of AI tokens just a few months ago and thought they were merely a hype-driven, frothy narrative.

The more I research and go down the rabbit hole, the more bullish I become.

Even after only a week of deep research, I have the same feeling I did when I first discovered crypto in 2019.

It seems too obvious that the world is heading toward an almost purely autonomous and digital state. Our lives are nearly fully consumed by some form of machine learning, whether we realize it or not.

But we’ve reached a point of conflict in how AI interacts with our everyday lives.

The Pitch

Scraping data across the internet to feed Large Language Models (LLMs) has nearly been fully maximized.

Currently, these LLMs are primarily controlled by a few large private entities due to the massive resources and compute power required to add orders of magnitude to data sets.

The most prized possession in society began with commodities, then gold and precious metals, followed by money, oil, and now attention. But what’s next? Data.

As we live in the attention/information era, everything can be reverse-engineered through data. I’m not saying attention will become obsolete, but it will continue to grow alongside data, both of which will be heavily impacted by AI.

Take Mr. Beast, for example, the world’s largest YouTube channel. He’s going to reach a point where private companies will want access to his YouTube analytics. They might pay $10 million for access to his analytics because they’ll be able to take audience retention data, click-through rates, sentiment analysis, mentions, etc., and reverse-engineer it.

Since public data is almost fully maximized by LLMs already, content creators and professionals, in general, will become more in demand for their authentic data, allowing others to train their models with better accuracy.

As LLMs advance, attention can be rapidly reproduced through data. Moving forward, those with access to the best data and machine learning models will advance far beyond anyone relying on traditional systems.

""Technology brought us from the Stone Age to the Agricultural Age and then to the Industrial Age. From here, the path to the Intelligence Age is paved with compute, energy, and human will."" - Sam Altman

Smart Money

The AI market cap is only $30 billion. As NEAR and ICP aren’t exclusively AI tokens the market cap should really only be approx $20 billion in theory.

Recently, a new $30 billion fund by Microsoft and BlackRock was formed to invest in AI infrastructure. This fund alone is the same size as the crypto AI market.

Look at the top stocks in the world (Apple, Microsoft, Nvidia, Google, Amazon, Facebook, etc.). They are all primarily data-focused companies. All of them are heavily investing in and developing AI because their platforms are driven by data. They need access to the best data sets and LLMs to stay ahead and become more efficient in product development.

AI is the only narrative that can compete in terms of ""sexiness"" besides memecoins. The goal is to attract external funding beyond just crypto natives, as we can only take a sector so far (restaking is a good example of this) due to the complex lingo and high barrier to entry. Plus, there isn’t much demand for the economic security being offered.

Investing in AI makes people feel smart and allows them to justify their investments both internally and externally.

“Honey, I was investing in the future of technology.”

“But you lost our house deposit on dog meme coins in 2021, which was supposed to be the future of finance.”

You can probably tell where I’m going with this.

I was talking to a non-crypto friend the other day about what might bring crypto back to the mainstream, aside from ETFs and memes. Naturally, the conversation turned to AI, as people already associate it with products they use in their daily lives.

The pitch is far easier when there's already some form of association, rather than trying to hard-sell a new decentralized wireless network using a novel type of bandwidth.

One counterargument to the crypto AI thesis is that Web2 companies want their data centralized and private, so they wouldn’t venture into crypto. Other sectors, like Real World Assets (RWA), have indirect support from ETF inflows and BlackRock’s tokenization plans.

But this is actually part of the bull thesis. Private companies are running out of data, and crypto offers a decentralized free market for participants to contribute to data sets through financial incentives.

Because of this, the transparency of data is easily traceable and verifiable, which is extremely important in research fields like medicine.

This only touches the surface of data and doesn’t even dive into what the compute layer and algorithms can offer.

The Tech

This has already become a long thread, so I’ll keep this brief, though it could have several posts dedicated to it.

Three pillars of AI:

Data – The foundation of AI, allowing advanced models and algorithms to learn, improve, and make predictions. There are many layers involved in handling data, from how it’s gathered to how it’s processed and fed into models. 

Data transport is expensive due to bandwidth and latency costs, especially when moving large datasets. To lower costs, researchers are exploring methods such as edge computing, where data is processed locally rather than on centralized servers, reducing both financial costs and time delays.

Compute – Refers to the computational resources (hardware) needed to process data and run algorithms. AI requires powerful hardware, like GPUs or TPUs, to train models and run tasks. 

NVIDIA's stock surge reflects the growing demand for GPUs that power the compute layer of AI. The H100, NVIDIA’s data center-grade GPU, has become a standard tool for AI researchers and enterprises.

Algos – Provide the mathematical framework determining how AI models process and learn from data. Algorithms train models using the data processed by the compute layer (GPUs), allowing AI to refine its performance. 

AI agents, autonomous bots, are gaining attention, especially in reinforcement learning, where they adapt in sandbox environments. In crypto AI, these agents could autonomously use crypto to purchase data or tools, optimizing their learning processes.

Use Cases

Identifying the best product-market fit for Crypto AI is still challenging, and we’re likely yet to see the real ""big hitter."" I’m focusing on a couple of areas, one being projects with strong data training incentive models that could become marketplaces for development beyond publicly scraped data. 

Developers or quants, for example, could build careers from creating data sets through internal research and selling them on marketplaces, similar to a freelance service. We’re already seeing this on platforms like @opentensor.

AI agents could use crypto or stablecoins to test and refine trading models or assist in building data sets, unlocking more automated processes beyond the limits of traditional payment methods like credit cards.

Decentralizing AI opens up a marketplace for the world’s most valuable resource—data. Think of how 3rd world countries now have access to stablecoins to offset their declining native currencies, much like how AI could democratize access to critical data resources.

Does AI really need crypto? The answer is yes, as most developers want AI to be open-sourced and not confined to private companies. 

The problem with private companies dominating AI is that it disproportionately maximizes the abilities of the top 0.1%. A knowledgeable developer using an industry-leading model can be 10x more effective than the average person using a subscription-based model to complete basic tasks.

Here’s a random idea as a use case: imagine a robotics company going bankrupt. The founding team might want to retain some cash to fund new ventures, but buyouts are tough. They could upload their knowledge and research data from their robotics work, which could then be bid on in a marketplace to train models in similar fields.

The future of AI is about to become highly personalized. Personalization is key to the next AI breakthrough; stripping out personally identifiable information diminishes the utility of data.

AI is only going to become exponentially better and I don’t think people are pricing in that aspect yet.

Unfortunately this thread is already far too long, and it still feels like I’ve barely scratched the surface. More to come.

And yes, there are a few protocols I’ve got my eye on.",0
"As everyone calculates their $EIGEN allocations, it's time to see which protocols rewarded their users most effectively.

I've created this infographic as a reference ↓

Key Highlights:
• @RenzoProtocol had the highest number of claimers, followed by @0xMantle's mETH, which isn't even an LRT.

• @puffer_finance offered the highest $EIGEN reward per dollar relative to its ATH TVL.

• @0xMantle's $mETH was the best rewarding LST, with the second-highest number of claimers across both LRT and LST protocols. In addition to Eigen, the same mETH is also generating yields, plus $COOK, $PUFF, and more.

• @ether_fi received the highest $EIGEN allocation, which was logical given its TVL leadership position.

• @swellnetworkio significantly underperformed compared to other LRT protocols.

PS: For @0xMantle and @Stake_Stone, keep in mind that both have liquid staking tokens. The fact that they distributed some $EIGEN to their community is great by default, as most LSTs offered no extra $EIGEN APR to their communities.",0
"Looks like the pro degens are on track to rake in over $1,000,000 this cycle.

I had my doubts, but after diving into dozens of wallets, I saw the truth.

Naturally, wondered: how can an ordinary user get a slice of that pie?

So I came across.....ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ
➜ @rushtradingx

In short, it's designed to make degen moves safer and more effective.

Now we can join waitlist here: https://t.co/BhJ6hNMj9T
Use my code “5AG3C” to snag your spot.

Why jump in? Your initial Rush Score sets your rank.

A higher rank at launch means more perks. The higher, the better - show you're a true Ethereum and Base trading Chad.

This is something special, crafted just for degens.

Remember, in such a deal, early birds get the biggest worms.

I'm in.",0
"The ecosystem is insane right now.  Feels like a thousand founders in founder mode. Decentralization is inevitable simply because it’s a faster form of capitalism. There is absolutely no way for Labs to have this much focus across this wide range of products all at the same time, even if we had the funding.",0
"As usual, solana is decentralized only by objectively measurable metrics, and centralized across all the other ones.",0
"One of the reasons I bought copper is because China is a big driver of price, and I was listening to a lot of individuals say that they weren’t going to introduce stimulus until post election.

After the Fed cut 50, I thought the probability China would act went up substantially so copper. I didn’t buy china exposure because I was buying copper for 

A) china
B) easing being good for commodities, bull cycle
C) some kicker of AI

Uranium is a bit different. I think the world inevitably trends towards nuclear and the unfounded fears of the past are fading, seeing it across the board.",0
"📊 Token Unlock Trends: Why Some Sectors Rise and Others Sink

In the world of crypto, not all tokens perform equally, especially when it comes to their unlocked value and price performance.

Our analysis uncovers key trends across various categories👇:

 - DeFi and DEX sectors have unlocked substantial value, exceeding $1.6 billion, yet their price performance remains negative, with DeFi falling just shy of -15% and DEXs at -27.5%.

- Derivatives and Gaming tokens show steep declines, despite unlocking nearly $1 billion each, with Derivatives suffering a severe -87% price drop, and Gaming experiencing a -37.75% decline.

- A surprise comes from LIQUID Restaking, which, although unlocking a modest $41 million, has seen an impressive 234% price surge, while RWA leads with a massive 295% performance jump.

The chart showcases the disparity between token unlock value and market price reactions, offering valuable insights for investors and projects alike",0
Bonsai expanding across ZKsync Elastic Chain and Base,0
"Excited to attend @Permissionless by @Blockworks_ and @BanklessHQ for the first time this year. 

Looking to chat with teams building across a variety of categories including:

- Consumer Defi - buttery, opinionated inferences for interfacing with defi 
- Apps using Solana token extensions – anything from infra using confidential transfers to new types consumer apps adopting extensions in creative ways
- DePIN / DeREN – new physical infra or resource networks
- Gamblefi 2.0 – provably fair crypto casino or new games
- Blockchain-enabled marketplaces –  for RWA assets, collectibles, IP, and more. 
- TON mini apps – specifically those moving beyond tap-to-earn-based apps and building robust mini apps for defi, consumer, or gaming. 

Or DM me if you'll be in Salt Lake and are building something interesting!",0
"L1/L2 Culture Wars 

As L1/L2 ecosystems mature, the battle to acquire developers, builders, and talent is becoming even more aggressive. What may have worked in the past may not be effective now. It turns out that two ecosystems currently have the strongest foothold in the developer community: EVM and SVM. While EVM evolves over time, it has been predominantly represented by Base, and SVM by Solana.

When founders join Alliance, they usually have a clear idea of which L1s or L2s they want to build on. This choice effectively reflects the current market demand for those chains and how well the L1s/L2s are doing in recruiting high-quality builders. The projects that emerge from Alliance are a reflection of where builders choose to align themselves.

It's very hard to convince builders to develop on new chains unless there is a significant technical advantage that gives them a 10x improvement over competitors on other chains. In such cases, they might accept the platform risk because the potential payout could be 100x. However, this incentive is diminishing over time as established chains like Base, Solana, and others continue to improve throughput, reduce costs, and increase speed—all while acquiring talent and developers at a high rate.

For new chains, it's becoming increasingly difficult to keep up with leading chains in both acquiring mindshare and executing on products that make it easier for builders to develop. Examples include Base's Smart Accounts combined with access to 110 million Coinbase users, or Solana's Integrated first approach, all-time highs in monthly active wallets, and innovations like Firedancer.

I've also noticed stark cultural differences between the Solana and Base communities. The Base community feels more open to everyone, less speculative, more creator-focused, and is about onboarding everyone on-chain. In contrast, Solana seems more focused on attracting engineering-first builders and developing products across a wide spectrum.

We're starting to witness the first signs of a culture war between Solana and Base, where founders are leaving one chain for another because they don't align with the values of their previous chain. I've seen this happen with both Base and Solana. I'm not sure if this is just the beginning or if it will grow bigger, but to me, one of the enduring strengths of chains is the culture they've built over the years.

Not saying this is a winner-takes-all market by any means, but so far, a few chains are winning developer mindshare. As new chains prepare to launch, it will become increasingly harder to compete with the momentum.",0
"Coinbase Exchange will be temporarily offline due to a scheduled systems upgrade starting Saturday, 10/26/24 on or about 9AM PT.

All trading across coinbase․com (Simple & Advanced Trade), Exchange and Prime will be unavailable.

All transfers will be unavailable on Coinbase Exchange and any in-flight transfers will be delayed.

Follow updates here → @CoinbaseAssets",0
"Nothing but love for my loyal brother @CryptoLesGoh 

He’s also the filthiest cunt I come across and is on the sex offender list in 8 diff countries",0
"Parthenon numbers are gaining huge adoption:
- Over 290M transactions
- More than 6.6M active addresses
- 52 apps building on them

As data breaches become increasingly prevalent, one programming language is setting new standards in blockchain security: Move.

A deep dive comparison into Move-based chains 👇👇

1) Origin of Move

Move was born from Facebook’s Diem project (formerly known as Libra) with the goal of addressing limitations in existing blockchain languages like Solidity (Ethereum) and Rust (Solana). The focus was on improved security and a better developer experience.

@MovementLabsXYZ M2 is bringing Move to Ethereum as a Layer 2 solution. Key features include:

• Ethereum Compatibility: Integrating Move with the Ethereum ecosystem.
• Fractal Module: For Solidity-to-Move translation.
• Cross-VM Interoperability: Between Sui Move, Aptos Move, and MEVM.
• Integration with Celestia: For data availability.

2) Limitations of Solidity

In Solidity, the blockchain state revolves around addresses. Assets are typically stored in a mapping within an address’s storage, which can make managing them across different addresses and contracts complicated. This model can introduce security vulnerabilities and complexity in asset management.

3) Move’s Asset-Based Model

Move transforms smart contract development with an asset-based storage model, unlike Solidity’s address-based method. This design provides Move with built-in scarcity and access control. An asset can’t be in two places at once or be duplicated, which enhances security and simplifies development.

4) Program Structure in Move

Move consists of two types of programs:

• Transaction Scripts: Atomic, single-use scripts that execute transactions.
• Modules: Published in the global state, similar to smart contracts in other languages.

Unlike the EVM, Move uses static dispatch instead of dynamic dispatch. This is crucial in preventing certain types of vulnerabilities.

5) Advantages of Static Dispatch

With static dispatch, all function calls are resolved at compile-time. This means the exact code to be executed is known before the transaction is processed, eliminating uncertainties associated with dynamic dispatch. This significantly reduces the risk of re-entrancy attacks and other runtime vulnerabilities.

6) Enhanced Security Features

Move incorporates additional security measures:

1. Move Prover (MVP): A formal verifier providing mathematical proof of a contract’s correctness.
2. Bytecode Verifier: Checks all modules and transaction scripts for safety before execution.

7) Strong Static Typing

Move’s robust static type system catches many errors at compile-time, reducing the risk of runtime errors. Combined with module structs and generics, it offers more robust type safety compared to EVM’s contract types.

8) Move vs. Other Systems

Move offers a more secure and efficient alternative to traditional blockchain programming languages, addressing many of the pitfalls found in Solidity and others. Its asset-based model and strong typing make it a powerful tool for developers focused on security.

9) Aptos vs. Sui: Two Major Move-Based Chains

Let’s dive into a comparative analysis of Aptos and Sui, the two major Move-based chains. Both were developed by former Facebook Diem team members but take different approaches to implementing Move’s asset-oriented design.

>> Fundamental Architecture

• Aptos: Utilizes a more traditional, address-centric design (like Ethereum).
• Sui: Employs a novel object-centric model using a Directed Acyclic Graph (DAG).

>> Transaction Processing

• Aptos: Uses Block-STM for parallel execution, processing thousands of transactions per second.
• Sui: Leverages its DAG structure for high throughput and scalability.

>> Consensus Mechanisms

• Aptos: Implements AptosBFT, based on the HotStuff protocol.
• Sui: Utilizes Narwhal and Bullshark for shared objects; Mysticeti for even faster settlement.

>> Smart Contract Capabilities

Both chains leverage Move’s security features:

• Aptos: Introduces “resource accounts” for flexible on-chain governance.
• Sui: Offers native support for upgradeable smart contracts and programmable transaction blocks for efficient, multi-step operations.

>> Fee Models and Unique Features

Aptos:
• Fee Market: Global fee market.
• Unique Feature: Familiarity for developers used to traditional models.

Sui:
• Fee Market: Localized fee markets to prevent network-wide spikes.
• Unique Feature: Radical departure from traditional models with its object-centric approach.

>> Current Adoption

• Sui: Has seen a significant rally recently, with increasing liquidity and volume.
• Aptos: While showing on-chain growth, this hasn’t yet been reflected in its price action.

The Future: M2 by Movement Labs",0
Breaking chains 🦄 @Uniswap integrates Across for in-app bridging.,1
